ds,yhat,yhat_lower,yhat_upper
2024-01-29,1768785.6567724457,828200.9709829864,2710674.669581493
2024-01-30,1736102.7636827575,835702.2862286016,2688458.2888128953
2024-01-31,1771624.8217340782,828420.4723892967,2706142.886517268
2024-02-01,1823823.8828363025,887081.1497974566,2750008.2197288135
2024-02-02,1809610.2972144827,778754.1138711682,2770088.1572682513
2024-02-03,1626437.5212146193,657997.0073419799,2541623.4984649415
2024-02-04,1780858.3932172682,827528.6055534374,2661035.899495533
2024-02-05,1769413.9138013362,826305.456531259,2667964.21112582
2024-02-06,1736731.020711756,820942.4416984828,2608739.710777596
2024-02-07,1772253.07876333,866317.7563805918,2651032.3268532786
2024-02-08,1824452.1398656042,894545.2469248616,2730938.131490231
2024-02-09,1810238.5542441055,918714.6077959841,2755593.5580807845
2024-02-10,1627065.7782437087,751851.8872430085,2560367.076077209
2024-02-11,1781486.6502464234,873855.2816202174,2683412.6677054656
2024-02-12,1770042.1708307215,857504.4234731685,2722087.333870058
2024-02-13,1737359.277740755,768580.1519741245,2688276.3022314655
2024-02-14,1772881.3357922817,842394.0790848425,2688902.257860825
2024-02-15,1825080.3968946699,855175.4916405719,2719814.783329244
2024-02-16,1810866.8112730037,882927.6678918443,2707229.440587898
2024-02-17,1627694.0352728067,683281.5402240133,2615108.379393954
2024-02-18,1782114.907275579,782851.850945756,2704502.7003882234
2024-02-19,1770670.4278596118,822188.5398680781,2769516.283269696
2024-02-20,1737987.5347699563,807956.425735838,2698383.347683063
2024-02-21,1773509.5928212337,836624.3774328419,2671567.968645206
2024-02-22,1825708.6539239718,889705.9262619324,2787584.1141222715
2024-02-23,1811495.0683021545,838986.0783846237,2852159.9122870495
2024-02-24,1628322.2923019044,689027.04675249,2548475.986882603
2024-02-25,1782743.1643042758,856417.554739094,2706540.226825558
2024-02-26,1771298.6848887496,874888.6615994311,2728391.9206872843
2024-02-27,1738615.7917992584,835416.740618346,2670031.3709880235
2024-02-28,1774137.8498503505,872705.949106262,2690160.4521624497
2024-02-29,1826336.9109530372,845026.3744266755,2819967.025303208
2024-03-01,1812123.325331053,825389.2386684731,2784084.800192552
2024-03-02,1628950.5493310492,701071.9727815705,2550003.054506191
2024-03-03,1783371.4213334313,860306.3592867675,2706280.2128394027
2024-03-04,1771926.9419176402,779017.0867109451,2724567.674802296
2024-03-05,1739244.0488279532,843506.5736112912,2654284.640003786
2024-03-06,1774766.1068799016,846318.2686516964,2708882.31981604
2024-03-07,1826965.167982021,958312.0204451745,2793253.1081269747
2024-03-08,1812751.5823600774,899268.169082403,2670373.4859953444
2024-03-09,1629578.8063601386,707272.8582450997,2559482.636026683
2024-03-10,1783999.6783627288,831748.9375966534,2698550.854128443
2024-03-11,1772555.198946778,884566.0219729592,2738119.3766890443
2024-03-12,1739872.3058572554,755077.6953658279,2635528.876598979
2024-03-13,1775394.3639088536,827947.9110360545,2814711.3917082762
2024-03-14,1827593.4250110867,900226.2483052,2801240.999723099
2024-03-15,1813379.8393889759,781379.1761550413,2754484.878641927
2024-03-16,1630207.0633892454,714803.6312838495,2538807.8139030864
2024-03-17,1784627.9353917418,878014.7999226976,2724059.913282327
2024-03-18,1773183.4559760424,898399.4882248964,2649451.2187491194
2024-03-19,1740500.562886254,749475.6593831166,2655158.7445932087
2024-03-20,1776022.6209378056,846372.1601192324,2750607.1400494785
2024-03-21,1828221.6820403885,892262.4462855044,2690158.1210507387
2024-03-22,1814008.0964180003,799041.3151726152,2752088.142812375
2024-03-23,1630835.3204183814,711247.6873044345,2575020.108905401
2024-03-24,1785256.1924210393,913892.633804103,2759824.25856659
2024-03-25,1773811.7130051805,855784.0104591796,2715478.8695814824
2024-03-26,1741128.819915556,785401.3670682467,2671909.1304526874
2024-03-27,1776650.877967057,885170.0761829372,2687381.8462600065
2024-03-28,1828849.9390692178,904101.9898463776,2850981.8784630303
2024-03-29,1814636.3534476233,841891.4751487352,2851671.3559886646
2024-03-30,1631463.5774474882,786029.572551815,2604555.252427117
2024-03-31,1785884.4494503369,845307.0319901272,2743609.814102222
2024-04-01,1774439.9700340705,883000.1412741601,2720055.898799936
2024-04-02,1741757.0769444539,772125.8411077872,2645955.403049047
2024-04-03,1777279.1349955748,813822.1409189338,2764371.575134533
2024-04-04,1829478.1960985195,879897.7065574835,2810911.011920173
2024-04-05,1815264.6104766477,849051.8765213604,2700861.853986827
2024-04-06,1632091.8344765776,789886.7496121766,2597882.593687448
2024-04-07,1786512.7064794924,872601.3733758441,2678173.687545465
2024-04-08,1775068.2270634559,799949.758859289,2752405.4959491226
2024-04-09,1742385.3339734524,812783.4474051073,2670086.7817131425
2024-04-10,1777907.392025126,791726.5785669447,2749361.154270462
2024-04-11,1830106.4531278214,868675.2386190518,2710636.0591367404
2024-04-12,1815892.8675056726,848088.4888941958,2745561.332833521
2024-04-13,1632720.0915056753,719610.5370125002,2550295.684745225
2024-04-14,1787140.9635083314,829353.9123007461,2713360.4100940735
2024-04-15,1775696.4840923464,871932.0674513646,2749055.877388827
2024-04-16,1743013.591002451,863998.7225429341,2652335.0439232425
2024-04-17,1778535.649054078,834661.1872424714,2658340.7181019774
2024-04-18,1830734.7101568866,890288.096882649,2889748.251487116
2024-04-19,1816521.1245352956,858801.5697035004,2729747.175599269
2024-04-20,1633348.3485347733,703163.0245783253,2542157.312537758
2024-04-21,1787769.220537345,848508.0952529303,2709985.706226899
2024-04-22,1776324.741121237,782976.8841964641,2691168.32449209
2024-04-23,1743641.848031753,759815.4237621301,2712701.136619869
2024-04-24,1779163.9060833296,762366.3605490173,2635929.643102425
2024-04-25,1831362.967186107,934680.6878044485,2719671.84057871
2024-04-26,1817149.381564194,820056.1708021164,2759030.6400109977
2024-04-27,1633976.6055638716,672702.2885791513,2603826.9119619667
2024-04-28,1788397.4775666422,822785.7525802124,2690052.8500813264
2024-04-29,1776952.9981507484,884587.8151652052,2720913.509107055
2024-04-30,1744270.1050609546,780422.8251817516,2609780.760764704
2024-05-01,1779792.163112581,882302.6779529768,2690150.749931486
2024-05-02,1831991.2242149361,930093.043463947,2755095.4052869524
2024-05-03,1817777.6385933445,935950.5333327365,2792696.815958394
2024-05-04,1634604.8625929607,652613.1612523684,2525472.920672618
2024-05-05,1789025.7345957975,806010.7306449532,2733604.418224794
2024-05-06,1777581.255179639,855971.0371549844,2679004.61535834
2024-05-07,1744898.3620902568,725458.4921541563,2656442.6430875417
2024-05-08,1780420.4201418324,804951.00167558,2744679.9626907
2024-05-09,1832619.481244238,882505.4062585537,2798024.129712038
2024-05-10,1818405.895622243,903067.098662696,2712689.744208524
2024-05-11,1635233.1196221053,625965.5222100484,2552868.0900078304
2024-05-12,1789653.991624953,813960.9991714491,2770409.7126659933
2024-05-13,1778209.512209024,857394.8246093072,2753433.309647306
2024-05-14,1745526.6191189517,832802.0862097745,2714433.1245252173
2024-05-15,1781048.6771707844,833599.1783694866,2774291.068219146
2024-05-16,1833247.738272986,872714.9540277446,2771419.283473576
2024-05-17,1819034.1526511414,897452.1493125659,2832300.6852261354
2024-05-18,1635861.3766511944,671509.0910321414,2550254.136867435
2024-05-19,1790282.2486541083,873379.0268828442,2767579.866359997
2024-05-20,1778837.7692379146,859580.2777584722,2708985.4435506915
2024-05-21,1746154.876148254,778678.080736742,2716112.103063951
2024-05-22,1781676.9341996016,954561.1721322524,2708080.9620234985
2024-05-23,1833875.9953022879,852044.1287078934,2770807.1926698806
2024-05-24,1819662.409680292,858514.9901016903,2782226.2816215013
2024-05-25,1636489.6336803015,718547.0187410348,2574225.765524953
2024-05-26,1790910.5056828053,856988.7902608247,2733758.848819253
2024-05-27,1779466.0262671788,766235.403886113,2761651.8318821965
2024-05-28,1746783.133177556,819406.4462951941,2742368.6990248044
2024-05-29,1782305.1912285537,919044.1157353502,2751273.724891694
2024-05-30,1834504.252331353,894374.644371968,2777988.5243271408
2024-05-31,1820290.6667091905,863610.5825727027,2756210.4592368654
2024-06-01,1637117.8907093906,734581.5193674534,2573946.600951476
2024-06-02,1791538.7627119606,885032.9142110427,2733896.843334651
2024-06-03,1780094.2832960696,876205.0989509585,2783936.2135022185
2024-06-04,1747411.3902062508,764196.4786642978,2712559.693872815
2024-06-05,1782933.4482581047,818773.3106453313,2782139.160741778
2024-06-06,1835132.5093604187,873014.8053666777,2795328.670191872
2024-06-07,1820918.9237388135,868861.7665873913,2781179.521578143
2024-06-08,1637746.1477384798,682061.5421670061,2596775.1797926384
2024-06-09,1792167.0197412584,913584.334648585,2793999.3036697907
2024-06-10,1780722.5403252074,864889.1168226427,2736584.8708358114
2024-06-11,1748039.647235553,858193.3840729935,2664964.684815258
2024-06-12,1783561.7052869222,844986.9511364987,2742989.4895261913
2024-06-13,1835760.766389484,912909.1334261856,2881656.795082451
2024-06-14,1821547.180767712,931410.572450194,2786849.921997395
2024-06-15,1638374.4047675868,695091.1840971104,2528060.002333423
2024-06-16,1792795.2767702711,891429.8931048078,2708807.9430432534
2024-06-17,1781350.7973543452,818183.7786163461,2744219.962913566
2024-06-18,1748667.9042647544,858849.0864047685,2766281.197358358
2024-06-19,1784189.9623161738,831644.579905625,2776299.8481822796
2024-06-20,1836389.023418786,851169.481151711,2771837.7781450176
2024-06-21,1822175.4377967361,910712.6710785041,2768509.250470435
2024-06-22,1639002.661796676,722949.0041690154,2515980.333055421
2024-06-23,1793423.5337991102,856593.8818215977,2687425.872207297
2024-06-24,1781979.0543834832,847653.4840781322,2738390.297768581
2024-06-25,1749296.1612940566,859027.23512313,2722269.1156570935
2024-06-26,1784818.2193451256,815051.3726316998,2757497.276082238
2024-06-27,1837017.280447615,898608.5496866232,2753309.285397818
2024-06-28,1822803.694825761,868614.9520410127,2700096.731910932
2024-06-29,1639630.9188258296,684172.7911603363,2619613.467635281
2024-06-30,1794051.7908282657,915008.755600031,2727144.5127213886
2024-07-01,1782607.3114123733,846250.7312449735,2744265.179150593
2024-07-02,1749924.4183230551,815864.6439992272,2707643.710552635
2024-07-03,1785446.4763740776,855467.9550472696,2687016.189829649
2024-07-04,1837645.5374768355,923884.5574666964,2803581.4241016433
2024-07-05,1823431.9518547857,817190.1464583994,2789351.3214214747
2024-07-06,1640259.1758549185,709403.9317062447,2533513.874438111
2024-07-07,1794680.0478575632,881131.8221158949,2699380.3287636484
2024-07-08,1783235.5684417586,853481.3177827505,2721120.798870214
2024-07-09,1750552.6753519531,824452.0287737617,2691934.6324667935
2024-07-10,1786074.7334036287,841432.041696556,2732059.4526900626
2024-07-11,1838273.7945059007,928550.343545091,2728719.360952448
2024-07-12,1824060.2088836841,803730.8175742372,2780046.824886609
2024-07-13,1640887.4328840165,727927.1340261527,2572734.0159538775
2024-07-14,1795308.3048868612,888016.388672512,2726519.3914712924
2024-07-15,1783863.8254707756,822463.9198348478,2786742.244369434
2024-07-16,1751180.9323809515,801199.6261801132,2686340.273717297
2024-07-17,1786702.9904325807,794260.2140112277,2708308.666798118
2024-07-18,1838902.0515352027,930258.1957436345,2704257.0033966172
2024-07-19,1824688.4659128347,805447.5916987493,2795838.506202861
2024-07-20,1641515.6899131613,712051.5676927149,2640089.346326429
2024-07-21,1795936.561915874,878435.4939032128,2715375.6570140077
2024-07-22,1784492.0824999134,883095.71713556,2724039.1664688643
2024-07-23,1751809.1894102537,799337.9793254549,2719966.1623459198
2024-07-24,1787331.2474618324,811962.9324472193,2709150.403302279
2024-07-25,1839530.3085645044,988504.0833859674,2725618.5496698585
2024-07-26,1825316.7229423316,870348.9696277867,2765614.74078624
2024-07-27,1642143.9469422593,659394.2361973678,2621192.179129912
2024-07-28,1796564.8189451718,825583.2027455133,2798538.0845495244
2024-07-29,1785120.339528804,862820.5187688514,2714595.790425681
2024-07-30,1752437.4464392522,799365.0868010649,2729046.368473587
2024-07-31,1787959.5044906496,917565.4679394325,2790214.353229518
2024-08-01,1840158.565593334,879769.1042161098,2786918.7067714385
2024-08-02,1825944.9799714822,845848.1811476036,2739596.7498904723
2024-08-03,1642772.2039713485,678409.9881335429,2561767.8504586224
2024-08-04,1797193.075974327,824896.0158296805,2765820.439329022
2024-08-05,1785748.5965576945,772060.4723984102,2679944.0315276845
2024-08-06,1753065.7034685544,878625.9975885673,2705757.055715506
2024-08-07,1788587.761519901,805016.2388572141,2713112.264687678
2024-08-08,1840786.8226226356,929776.9874436607,2781891.370293096
2024-08-09,1826573.2370003806,878412.6556966525,2803279.254964284
2024-08-10,1643400.4610004467,698422.6711859372,2519631.212266288
2024-08-11,1797821.3330030239,851058.0773262609,2733695.477542116
2024-08-12,1786376.8535874535,766345.8367005334,2743434.19899672
2024-08-13,1753693.9604972494,756043.5622300662,2685870.046481616
2024-08-14,1789216.018548853,848492.3622423237,2710592.3185663284
2024-08-15,1841415.0796517013,925385.648602285,2749163.099372916
2024-08-16,1827201.4940300037,851880.262949132,2767262.1691639493
2024-08-17,1644028.718029536,706393.169389129,2513793.154524658
2024-08-18,1798449.5900321794,874027.426965559,2799657.91845143
2024-08-19,1787005.110616591,780930.1135672149,2755507.920339441
2024-08-20,1754322.2175265516,800725.0247811058,2644775.2096396615
2024-08-21,1789844.2755781044,822035.2048256941,2716464.913929034
2024-08-22,1842043.3366806852,917058.0883165058,2790788.0951160896
2024-08-23,1827829.751059028,861744.5411151545,2751752.086621752
2024-08-24,1644656.9750586427,712918.1993208971,2621236.8772564284
2024-08-25,1799077.847061477,913078.9330341737,2762902.652373807
2024-08-26,1787633.3676454818,874094.1938008929,2777138.1370591978
2024-08-27,1754950.474555753,776499.6976416936,2622130.6952032563
2024-08-28,1790472.5326070564,850007.648194593,2765360.28457788
2024-08-29,1842671.5937097506,923889.3745623467,2759878.491193259
2024-08-30,1828458.0080880527,922126.4533188158,2794189.6952755507
2024-08-31,1645285.2320877318,720852.7960842352,2512565.856987
2024-09-01,1799706.1040906324,911186.3499794423,2770271.288748065
2024-09-02,1788261.6246743724,804843.8391777464,2766266.0638429695
2024-09-03,1755578.7315847513,789949.8202058154,2656352.6446488127
2024-09-04,1791100.7896366077,873626.838900834,2720783.6548444023
2024-09-05,1843299.850738816,868219.9978752988,2700336.8562429124
2024-09-06,1829086.2651169512,959291.4062146421,2774619.13021081
2024-09-07,1645913.4891168766,770410.0704569428,2563316.8369053225
2024-09-08,1800334.361119329,798319.2209199716,2736097.2150435504
2024-09-09,1788889.8817035102,782907.7343300473,2745571.9754301766
2024-09-10,1756206.9886137499,819525.9070910342,2668685.8371228087
2024-09-11,1791729.0466655598,841843.2154219513,2728712.7088055406
2024-09-12,1843928.1077678,894145.7114276022,2827765.033464599
2024-09-13,1829714.5221458492,858696.5582166819,2748747.453974739
2024-09-14,1646541.7461459746,660553.1295806022,2551378.5996311624
2024-09-15,1800962.6181483422,848664.0746097383,2700351.564354409
2024-09-16,1789518.138732648,824501.7615405603,2803046.4216587893
2024-09-17,1756835.245643052,773021.8762523936,2625591.911164903
2024-09-18,1792357.3036943767,858067.4772896598,2730618.835457218
2024-09-19,1844556.3647971018,876453.423601249,2832900.023470797
2024-09-20,1830342.779174874,948207.8251515166,2773878.801657478
2024-09-21,1647170.0031750728,708506.2200615833,2571770.168041138
2024-09-22,1801590.8751776398,786918.9872273626,2682303.345907776
2024-09-23,1790146.3957619125,769122.8679721135,2728242.2653432805
2024-09-24,1757463.5026723542,835027.3417156761,2742395.384510427
2024-09-25,1792985.5607236284,927145.0776156735,2773082.429245225
2024-09-26,1845184.6218259311,869470.0465036773,2763718.7570931003
2024-09-27,1830971.0362038987,880311.4577569279,2767094.3051644308
2024-09-28,1647798.260204162,696488.2626091664,2558658.0456718826
2024-09-29,1802219.1322067955,850086.4135842018,2710582.408568825
2024-09-30,1790774.6527908025,829408.8226161408,2768635.1869349037
2024-10-01,1758091.7597013528,886872.7469954721,2640181.814826225
2024-10-02,1793613.81775288,822524.5232088544,2829530.564908612
2024-10-03,1845812.8788552328,902698.048104809,2736215.3004169404
2024-10-04,1831599.2932335217,871794.4946112626,2805614.5128816566
2024-10-05,1648426.517233251,722044.7467908134,2626758.216215547
2024-10-06,1802847.389236093,947508.5143438601,2710777.2512911074
2024-10-07,1791402.9098201878,818890.3144360753,2833860.4021837045
2024-10-08,1758720.0167303516,858288.8873737359,2711958.969463176
2024-10-09,1794242.0747816972,893668.5570445067,2792646.4338217527
2024-10-10,1846441.1358842982,929687.8767036358,2744887.1879081116
2024-10-11,1832227.55026242,859969.0477863718,2822364.278214891
2024-10-12,1649054.7742624045,736147.3619301639,2580372.7756497688
2024-10-13,1803475.6462652483,876611.1001164906,2764710.917002934
2024-10-14,1792031.1668490784,825675.8751888338,2725705.9775140607
2024-10-15,1759348.2737595527,828678.8144445746,2679294.75502842
2024-10-16,1794870.331810949,861129.6301322004,2645106.9837950594
2024-10-17,1847069.3929136,893788.3020368012,2767603.684593337
2024-10-18,1832855.8072915708,892981.164722571,2824918.0997616514
2024-10-19,1649683.0312915114,771268.6649420982,2603765.467164172
2024-10-20,1804103.9032939454,870115.315393188,2722968.9550843732
2024-10-21,1792659.4238782162,830842.9177549937,2668121.108321386
2024-10-22,1759976.5307885513,779051.7703271095,2779551.2599182744
2024-10-23,1795498.5888399007,824079.4137565439,2780836.2230371507
2024-10-24,1847697.6499426658,882970.5352600729,2847847.438038576
2024-10-25,1833484.0643204693,905687.6424862655,2771858.730814245
2024-10-26,1650311.2883206005,672339.5172088036,2640068.7878154796
2024-10-27,1804732.1603231004,810060.7518529176,2751603.298082031
2024-10-28,1793287.6809071067,864093.12421608,2788379.379097049
2024-10-29,1760604.78781755,817145.9971897095,2712398.517897857
2024-10-30,1796126.845869452,886318.6752352421,2690608.9703774187
2024-10-31,1848325.9069716497,957062.4093112895,2881531.0692878673
2024-11-01,1834112.3213494935,832918.2587787539,2765426.8068472464
2024-11-02,1650939.5453496901,693830.1976041169,2609384.012081819
2024-11-03,1805360.4173523982,792784.6453551409,2760324.4862299976
2024-11-04,1793915.9379362445,880678.6376345934,2716735.2837396124
2024-11-05,1761233.0448470549,852325.9643202977,2741032.8233520617
2024-11-06,1796755.1028984038,834437.2055788476,2682733.1871963046
2024-11-07,1848954.1640007154,895298.6870431373,2846625.307515103
2024-11-08,1834740.5783791165,855097.6575294761,2783154.1971256
2024-11-09,1651567.8023787881,711637.5804091627,2604282.0747415624
2024-11-10,1805988.6743814112,822691.7184141816,2819212.7695662747
2024-11-11,1794544.194965509,808974.6391292968,2693098.58252193
2024-11-12,1761861.30187575,819928.983191357,2682616.6543186028
2024-11-13,1797383.3599273558,842439.9327086592,2759691.979967804
2024-11-14,1849582.421030017,895351.4067522842,2780115.2779241586
2024-11-15,1835368.8354081411,867425.3692529881,2762883.0814220603
2024-11-16,1652196.0594079236,684143.9054014338,2615394.383856594
2024-11-17,1806616.931410709,898496.5796134155,2774076.764159299
2024-11-18,1795172.4519946468,897774.5486432713,2704075.7447495605
2024-11-19,1762489.558905052,790097.7539190328,2664430.492317323
2024-11-20,1798011.6169566072,858189.4934809556,2717161.022399072
2024-11-21,1850210.6780588462,903935.3033903552,2752139.473703066
2024-11-22,1835997.0924371658,882476.4935372677,2813969.530972138
2024-11-23,1652824.3164370307,761983.35142452,2601998.267732626
2024-11-24,1807245.1884400065,840820.3031958265,2779048.626186351
2024-11-25,1795800.7090237846,844603.193106368,2693782.889832037
2024-11-26,1763117.8159340504,773857.8685020508,2734693.7567660385
2024-11-27,1798639.8739851252,879683.339888521,2727208.168739499
2024-11-28,1850838.9350881479,907425.432378004,2757015.4545760155
2024-11-29,1836625.3494661902,966857.3975539745,2779342.0760533987
2024-11-30,1653452.5734661198,684777.3169314634,2656438.4366072994
2024-12-01,1807873.4454691617,871505.7326974254,2762044.6871754387
2024-12-02,1796428.9660530488,943757.7472813412,2730661.5105461036
2024-12-03,1763746.072963049,780552.3380584137,2751503.405152282
2024-12-04,1799268.1310146763,861005.3517439966,2795030.968789911
2024-12-05,1851467.1921168957,937123.4502805659,2766982.6616063835
2024-12-06,1837253.606495089,888702.0140540424,2746713.3106642235
2024-12-07,1654080.8304952178,751415.6169762609,2627274.1402072976
2024-12-08,1808501.7024980008,915299.8674820046,2741759.3475735714
2024-12-09,1797057.2230819394,898163.1522205177,2768133.3089654227
2024-12-10,1764374.3299920475,825221.2693720565,2709252.636546492
2024-12-11,1799896.3880436283,875765.8535086921,2718498.840565396
2024-12-12,1852095.4491461974,895290.0162995212,2753115.133749855
2024-12-13,1837881.8635247117,829879.554212172,2717877.924460049
2024-12-14,1654709.0875243158,794659.866729649,2586306.4831149154
2024-12-15,1809129.9595270138,931841.7417989196,2780837.2825653884
2024-12-16,1797685.4801113247,888461.4123631555,2852523.3982006945
2024-12-17,1765002.5870213497,862632.5906798533,2692138.4071218194
2024-12-18,1800524.64507288,924063.7678418931,2743928.350099287
2024-12-19,1852723.7061754991,940882.9074250133,2828756.8480244633
2024-12-20,1838510.1205536101,869316.1776497057,2776795.5319911195
2024-12-21,1655337.344553414,783719.3875948212,2663377.1216346673
2024-12-22,1809758.2165561696,776982.8853899202,2777188.266037371
2024-12-23,1798313.7371402152,858765.4358819912,2790182.315501105
2024-12-24,1765630.8440505513,826582.6797814268,2629792.9122655895
2024-12-25,1801152.9021021312,880501.5205633381,2808990.711785636
2024-12-26,1853351.9632043284,958954.8968936778,2816371.3735648417
2024-12-27,1839138.377582761,855383.541970807,2762732.2030895953
2024-12-28,1655965.6015825032,684983.8072678989,2576539.767784024
2024-12-29,1810386.4735848664,812163.514069627,2739342.6457087765
2024-12-30,1798941.9941691055,802281.5422339641,2769042.3742989143
2024-12-31,1766259.1010798535,835063.8985910241,2644223.2061796174
2025-01-01,1801781.1591313828,867755.023678789,2744927.338829222
2025-01-02,1853980.2202336304,896545.6488660261,2811874.8655931694
2025-01-03,1839766.6346116592,869205.4647738634,2809662.7643926824
2025-01-04,1656593.8586116477,709276.750890309,2584996.911335091
2025-01-05,1811014.730614164,827419.8809054828,2792604.02251832
2025-01-06,1799570.2511984906,842014.9928898105,2742033.818187627
2025-01-07,1766887.3581085487,798242.094770476,2678460.431020638
2025-01-08,1802409.4161602,886214.0420008246,2714673.142579147
2025-01-09,1854608.4772626143,934871.3052952299,2813911.7872512885
2025-01-10,1840394.8916405577,936163.7501285241,2785647.494585065
2025-01-11,1657222.1156407369,771301.6800347725,2565723.9540396845
2025-01-12,1811642.9876433194,896193.9351467699,2740807.4175157277
2025-01-13,1800198.5082273812,879605.620477446,2756352.642134345
2025-01-14,1767515.6151378504,775355.8228661927,2734058.677880749
2025-01-15,1803037.6731894517,858244.2491875334,2753240.019933501
2025-01-16,1855236.734291916,876212.7852891752,2849240.5744389016
2025-01-17,1841023.1486697085,922206.1564352158,2878723.878294416
2025-01-18,1657850.3726698528,723432.9060958645,2594667.214075472
2025-01-19,1812271.2446724745,852458.5436285089,2697262.2531051748
2025-01-20,1800826.7652566454,898043.8165731844,2740431.428587843
2025-01-21,1768143.8721671526,898064.1977325795,2701361.043580858
2025-01-22,1803665.9302184035,842799.3915946509,2692382.7207598835
2025-01-23,1855864.9913209816,912402.522490321,2831592.2605101285
2025-01-24,1841651.4056986065,965690.9728437457,2797391.23497814
2025-01-25,1658478.6296989887,734843.5177199489,2548118.3404700663
2025-01-26,1812899.50170163,900617.1945663869,2809648.940628235
2025-01-27,1801455.022285536,797830.1696255839,2726615.828206483
2025-01-28,1768772.1291958475,867915.3895034094,2687610.3834539945
2025-01-29,1804294.1872479548,799848.7720372466,2756300.779010238
2025-01-30,1856493.248350047,923876.2573381254,2781001.836984955
2025-01-31,1842279.6627282295,918327.5519583639,2804109.9591786712
2025-02-01,1659106.8867280867,701678.74668383,2554158.104295023
2025-02-02,1813527.7587309275,800759.3874022815,2740641.9250381636
2025-02-03,1802083.279314674,852627.047996603,2717552.323988486
2025-02-04,1769400.3862253525,870532.3241415942,2699826.439502723
2025-02-05,1804922.444276472,891866.1278496577,2792967.071736856
2025-02-06,1857121.5053791127,902347.5346226866,2766238.6616473
2025-02-07,1842907.919757128,866225.1293926365,2811034.3520441414
2025-02-08,1659735.143757176,641402.5538364789,2594322.7904873122
2025-02-09,1814156.0157599407,798380.773664502,2739779.308503605
2025-02-10,1802711.5363438118,922679.5873034688,2718985.3752424414
2025-02-11,1770028.6432540477,839061.9705714161,2776446.159401234
2025-02-12,1805550.701305724,856302.4490817501,2770844.157960766
2025-02-13,1857749.7624084146,882877.2469783344,2760433.4554157113
2025-02-14,1843536.1767861524,885313.4163914266,2748040.35046998
2025-02-15,1660363.4007862648,708203.8602469276,2647411.110540219
2025-02-16,1814784.2727887798,879813.727352419,2704203.6133142617
2025-02-17,1803339.7933729496,861024.1237769424,2723204.4881258053
2025-02-18,1770656.9002833497,795558.369501644,2646835.7212453526
2025-02-19,1806178.958334676,875382.9846530108,2752016.0650205775
2025-02-20,1858378.0194372435,991300.488157139,2822935.8611403503
2025-02-21,1844164.4338159019,868303.4278209329,2812129.3381764013
2025-02-22,1660991.6578153719,799325.9300986199,2603483.9017744833
2025-02-23,1815412.5298179353,839540.9524134037,2758895.2900771615
2025-02-24,1803968.0504018401,788893.9479095163,2804925.285626005
2025-02-25,1771285.1573123483,794638.4795399965,2707712.653821145
2025-02-26,1806807.215363628,831393.4781714889,2767895.2656511148
2025-02-27,1859006.2764664637,975563.3021795041,2796518.4747935687
2025-02-28,1844792.6908449265,946156.7208338277,2805055.0721378936
2025-03-01,1661619.914844461,617957.7168444246,2601485.288685218
2025-03-02,1816040.7868472328,848943.8968328661,2755548.4646199876
2025-03-03,1804596.3074313516,812803.3073930829,2771193.4403351513
2025-03-04,1771913.4143415496,856687.6439627359,2810930.42895167
2025-03-05,1807435.472393179,803511.4284407868,2776139.7535397126
2025-03-06,1859634.5334955293,879252.1440140754,2783817.3994258135
2025-03-07,1845420.947873825,894157.5650406152,2701204.554131089
2025-03-08,1662248.171873559,746666.0138003952,2620433.251841335
2025-03-09,1816669.0438765304,998917.9522358165,2750804.8331049904
2025-03-10,1805224.5644602422,946415.0175355837,2744103.635540885
2025-03-11,1772541.6713705482,812177.2295245278,2759500.2513337173
2025-03-12,1808063.729422131,843914.9637374252,2824654.3548632176
2025-03-13,1860262.790524831,958299.6484598608,2798440.633394998
2025-03-14,1846049.2049028494,861791.5386057954,2805319.231804093
2025-03-15,1662876.4289027038,713188.7603044343,2601839.4239066592
2025-03-16,1817297.3009055436,860930.1853010625,2728242.488866905
2025-03-17,1805852.8214896275,852770.386805986,2794628.3909763326
2025-03-18,1773169.9283998504,839373.7990437595,2731244.299116408
2025-03-19,1808691.9864513825,866333.2764427157,2809523.307301074
2025-03-20,1860891.0475535789,922614.9878977957,2813611.4992027152
2025-03-21,1846677.4619317476,872399.9615862133,2764659.4859311157
2025-03-22,1663504.6859318018,641736.4137821888,2618824.8758052257
2025-03-23,1817925.5579348411,892484.2840660375,2761016.856272184
2025-03-24,1806481.0785185178,853852.136986177,2702472.28020775
2025-03-25,1773798.1854288492,790713.3018053896,2723881.685501515
2025-03-26,1809320.2434801997,836154.5038713079,2788233.2158727106
2025-03-27,1861519.3045826443,839331.8814676072,2761685.547883482
2025-03-28,1847305.7189608985,924964.5135629749,2762248.096756993
2025-03-29,1664132.942960891,744566.024103324,2585292.8876271965
2025-03-30,1818553.8149639966,914765.3372762484,2697095.154938711
2025-03-31,1807109.335547782,913684.5370018143,2785480.5998281036
2025-04-01,1774426.4424581511,825644.2216816747,2766834.153604273
2025-04-02,1809948.5005094511,809968.1843389518,2789124.144795921
2025-04-03,1862147.5616117099,903690.2956817887,2794888.825078055
2025-04-04,1847933.975989797,902925.83323236,2711771.463040046
2025-04-05,1664761.199989989,717717.07734819,2642488.296498867
2025-04-06,1819182.0719926935,843244.2098425669,2717045.0083070495
2025-04-07,1807737.5925769198,851161.4003238935,2726506.808675726
